"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wf_sweep"
"07/24/2026 02:00:29:408 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_friend","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"24","0.33","32","3.9504504504504503","6","222","157","9.378378378378379"
"20","0.29","32","3.925764192139738","7","229","149","9.292576419213974"
"24","0.33","33","3.9502262443438916","7","221","157","9.330316742081449"
"20","0.29","33","3.925438596491228","7","228","149","9.24561403508772"
"21","0.33","33","3.986425339366516","5","221","151","9.34841628959276"
"24","0.33","34","3.95","8","220","169","9.39090909090909"
"22","0.33","22","3.931726907630522","3","249","156","9.317269076305221"
"19","0.29","55","4.027667984189724","14","253","351","9.225296442687746"
"20","0.29","34","3.925438596491228","7","228","158","9.324561403508772"
"24","0.33","35","3.9541284403669725","8","218","169","9.293577981651376"
"21","0.33","34","3.9863636363636363","5","220","167","9.454545454545455"
"22","0.33","23","3.931451612903226","3","248","156","9.274193548387096"
"23","0.33","37","3.75","7","248","195","9.338709677419354"
"24","0.33","36","3.953917050691244","9","217","169","9.244239631336406"
"19","0.29","56","4.023715415019763","14","253","351","9.225296442687746"
"20","0.29","35","3.9251101321585904","8","227","158","9.277533039647578"
"21","0.33","35","3.986111111111111","6","216","167","9.287037037037036"
"22","0.33","24","3.931451612903226","3","248","156","9.274193548387096"
"23","0.33","38","3.9878542510121457","8","247","195","9.295546558704453"
"19","0.29","57","4.023715415019763","14","253","351","9.225296442687746"
"20","0.29","36","3.9251101321585904","8","227","158","9.277533039647578"
"21","0.33","36","3.986046511627907","6","215","167","9.237209302325581"
"23","0.33","39","3.9796747967479673","9","246","195","9.252032520325203"
"23","0.33","40","3.9754098360655736","10","244","203","9.229508196721312"
"20","0.29","37","3.7125","8","240","165","9.208333333333334"
"23","0.33","41","3.9836065573770494","10","244","203","9.229508196721312"
"19","0.29","58","4.01984126984127","14","252","363","9.277777777777779"
"24","0.33","37","3.6824034334763946","9","233","185","9.253218884120171"
"22","0.33","25","3.651685393258427","3","267","167","9.131086142322097"
"23","0.33","42","3.987603305785124","11","242","203","9.140495867768594"
"24","0.33","38","3.9393939393939394","9","231","185","9.16017316017316"
"20","0.29","38","3.9201680672268906","9","238","165","9.126050420168067"
"19","0.29","59","4.027888446215139","14","251","363","9.243027888446216"
"22","0.33","26","3.9210526315789473","3","266","167","9.090225563909774"
"19","0.29","60","4.0239043824701195","14","251","363","9.243027888446216"
"20","0.29","39","3.9201680672268906","9","238","165","9.126050420168067"
"21","0.33","37","3.5840336134453783","7","238","189","9.176470588235293"
"24","0.33","39","3.9523809523809526","9","231","185","9.16017316017316"
"22","0.33","27","3.9198473282442747","3","262","167","8.923664122137405"
"21","0.33","38","4.012711864406779","8","236","189","9.084745762711865"
"21","0.33","39","4.017021276595744","9","235","189","9.038297872340426"
"23","0.33","43","3.9917355371900825","11","242","224","9.314049586776859"
"23","0.33","44","3.9917355371900825","11","242","224","9.314049586776859"
"20","0.29","40","3.9201680672268906","9","238","181","9.260504201680673"
"20","0.29","41","3.919491525423729","9","236","181","9.186440677966102"
"24","0.33","40","3.9434782608695653","10","230","195","9.2"
"23","0.33","45","3.987551867219917","11","241","224","9.28630705394191"
"20","0.29","42","3.919491525423729","9","236","181","9.186440677966102"
"24","0.33","41","3.9434782608695653","10","230","195","9.2"
"21","0.33","40","4.021367521367521","10","234","210","9.17094017094017"
"19","0.29","61","3.8181818181818183","14","264","377","9.272727272727273"
"22","0.33","28","3.919230769230769","3","260","196","9.061538461538461"
"24","0.33","42","3.942982456140351","10","228","195","9.140350877192983"
"21","0.33","41","4.021367521367521","10","234","210","9.17094017094017"
"19","0.29","62","4.057034220532319","15","263","377","9.239543726235741"
"22","0.33","29","3.918918918918919","3","259","196","9.019305019305019"
"21","0.33","42","4.017094017094017","10","234","210","9.17094017094017"
"19","0.29","63","4.072243346007604","15","263","377","9.239543726235741"
"22","0.33","30","3.918918918918919","3","259","196","9.019305019305019"
"23","0.33","46","3.975103734439834","11","241","240","9.41908713692946"
"20","0.29","43","3.9191489361702128","9","235","193","9.242553191489362"
"23","0.33","47","3.9748953974895396","12","239","240","9.330543933054393"
"20","0.29","44","3.9188034188034186","9","234","193","9.196581196581196"
"23","0.33","48","3.9748953974895396","12","239","240","9.330543933054393"
"24","0.33","43","3.9513274336283186","10","226","208","9.15929203539823"
"20","0.29","45","3.9184549356223175","9","233","193","9.150214592274677"
"21","0.33","43","4.017094017094017","10","234","223","9.282051282051283"
"19","0.29","64","4.068702290076335","16","262","395","9.335877862595419"
"24","0.33","44","3.9424778761061945","10","226","208","9.15929203539823"
"19","0.29","65","4.072519083969466","16","262","395","9.335877862595419"
"24","0.33","45","3.9419642857142856","10","224","208","9.0625"
"22","0.33","31","3.914396887159533","3","257","221","9.167315175097276"
"19","0.29","66","4.068702290076335","16","262","395","9.335877862595419"
"22","0.33","32","3.9140625","3","256","221","9.125"
"21","0.33","44","4.017316017316017","12","231","223","9.142857142857142"
"20","0.29","46","3.918103448275862","10","232","208","9.232758620689655"
"22","0.33","33","3.9130434782608696","4","253","221","9.003952569169961"
"21","0.33","45","4.017316017316017","12","231","223","9.142857142857142"
"20","0.29","47","3.9177489177489178","11","231","208","9.186147186147187"
"23","0.33","49","3.587121212121212","12","264","249","9.159090909090908"
"20","0.29","48","3.9177489177489178","11","231","208","9.186147186147187"
"23","0.33","50","3.9618320610687023","12","262","249","9.083969465648854"
"24","0.33","46","3.9464285714285716","10","224","231","9.267857142857142"
"19","0.29","67","4.072519083969466","16","262","407","9.427480916030534"
"23","0.33","51","3.9693486590038316","12","261","249","9.042145593869732"
"24","0.33","47","3.936651583710407","11","221","231","9.14027149321267"
"19","0.29","68","4.068965517241379","16","261","407","9.386973180076629"
"21","0.33","46","4.017316017316017","12","231","239","9.281385281385282"
"24","0.33","48","3.9363636363636365","11","220","231","9.1"
"21","0.33","47","4.0174672489082965","12","229","239","9.231441048034934"
"19","0.29","69","4.073359073359073","16","259","407","9.305019305019306"
"22","0.33","34","3.9130434782608696","4","253","251","9.24110671936759"
"21","0.33","48","4.0174672489082965","12","229","239","9.231441048034934"
"22","0.33","35","3.9130434782608696","4","253","251","9.24110671936759"
"22","0.33","36","3.9126984126984126","4","252","251","9.198412698412698"
"20","0.29","49","3.6639676113360324","11","247","227","9.190283400809717"
"23","0.33","52","3.9692307692307693","12","260","263","9.107692307692307"
"20","0.29","50","3.934959349593496","12","246","227","9.146341463414634"
"23","0.33","53","3.969111969111969","13","259","263","9.065637065637066"
"19","0.29","70","4.073643410852713","16","258","424","9.410852713178295"
"20","0.29","51","3.9430894308943087","12","246","227","9.146341463414634"
"23","0.33","54","3.969111969111969","13","259","263","9.065637065637066"
"19","0.29","71","4.073929961089494","17","257","424","9.369649805447471"
"24","0.33","49","3.5933609958506225","11","241","256","9.161825726141078"
"19","0.29","72","4.073929961089494","17","257","424","9.369649805447471"
"21","0.33","49","3.7125506072874495","12","247","254","9.109311740890687"
"24","0.33","50","3.933333333333333","11","240","256","9.116666666666667"
"21","0.33","50","4.061475409836065","13","244","254","9.01639344262295"
"20","0.29","52","3.946938775510204","12","245","231","9.142857142857142"
"24","0.33","51","3.9285714285714284","13","238","256","9.025210084033613"
"21","0.33","51","4.049180327868853","13","244","254","9.01639344262295"
"22","0.33","37","3.6654275092936803","4","269","271","9.315985130111525"
"20","0.29","53","3.946938775510204","12","245","231","9.142857142857142"
"23","0.33","55","3.9689922480620154","13","258","278","9.13953488372093"
"22","0.33","38","3.966417910447761","4","268","271","9.32089552238806"
"23","0.33","56","3.96875","14","256","278","9.0546875"
"20","0.29","54","3.946938775510204","12","245","231","9.142857142857142"
"22","0.33","39","3.9625468164794007","5","267","271","9.280898876404494"
"23","0.33","57","3.96875","14","256","278","9.0546875"
"19","0.29","73","3.792727272727273","17","275","439","9.265454545454546"
"21","0.33","52","4.045081967213115","13","244","270","9.147540983606557"
"19","0.29","74","4.043636363636364","17","275","439","9.265454545454546"
"21","0.33","53","4.040983606557377","13","244","270","9.147540983606557"
"24","0.33","52","3.9240506329113924","13","237","274","9.130801687763713"
"19","0.29","75","4.036496350364963","17","274","439","9.226277372262773"
"21","0.33","54","4.036885245901639","13","244","270","9.147540983606557"
"24","0.33","53","3.9237288135593222","13","236","274","9.09322033898305"
"20","0.29","55","3.946938775510204","12","245","237","9.191836734693878"
"22","0.33","40","3.9547169811320755","6","265","292","9.358490566037736"
"24","0.33","54","3.923404255319149","13","235","274","9.05531914893617"
"20","0.29","56","3.946938775510204","12","245","237","9.191836734693878"
"23","0.33","58","3.9686274509803923","15","255","300","9.184313725490195"
"22","0.33","41","3.9584905660377356","6","265","292","9.358490566037736"
"20","0.29","57","3.9508196721311477","12","244","237","9.172131147540984"
"23","0.33","59","3.9686274509803923","15","255","300","9.184313725490195"
"22","0.33","42","3.9545454545454546","6","264","292","9.318181818181818"
"21","0.33","55","4.032786885245901","13","244","276","9.19672131147541"
"19","0.29","76","4.04029304029304","17","273","452","9.282051282051283"
"23","0.33","60","3.9683794466403164","16","253","300","9.114624505928854"
"21","0.33","56","4.032786885245901","13","244","276","9.19672131147541"
"19","0.29","77","4.055350553505535","19","271","452","9.202952029520295"
"21","0.33","57","4.032921810699588","13","243","276","9.152263374485596"
"19","0.29","78","4.055350553505535","19","271","452","9.202952029520295"
"20","0.29","58","3.9588477366255144","12","243","247","9.209876543209877"
"24","0.33","55","3.927350427350427","13","234","291","9.188034188034187"
"20","0.29","59","3.9670781893004117","12","243","247","9.209876543209877"
"24","0.33","56","3.9313304721030042","13","233","291","9.17596566523605"
"20","0.29","60","3.966666666666667","14","240","247","9.083333333333334"
"22","0.33","43","3.958174904942966","6","263","313","9.44486692015209"
"24","0.33","57","3.9310344827586206","14","232","291","9.137931034482758"
"22","0.33","44","3.954198473282443","7","262","313","9.404580152671755"
"21","0.33","58","4.037037037037037","13","243","292","9.283950617283951"
"22","0.33","45","3.9580152671755724","7","262","313","9.404580152671755"
"21","0.33","59","4.033057851239669","13","242","292","9.239669421487603"
"19","0.29","79","4.059040590405904","19","271","468","9.321033210332104"
"21","0.33","60","4.033057851239669","13","242","292","9.239669421487603"
"19","0.29","80","4.055350553505535","19","271","468","9.321033210332104"
"23","0.33","61","3.7026022304832713","17","269","323","9.263940520446097"
"24","0.33","58","3.9310344827586206","14","232","306","9.267241379310345"
"19","0.29","81","4.055555555555555","20","270","468","9.281481481481482"
"23","0.33","62","4.007490636704119","18","267","323","9.183520599250937"
"24","0.33","59","3.930735930735931","14","231","306","9.220779220779221"
"23","0.33","63","4","19","266","323","9.142857142857142"
"20","0.29","61","3.806451612903226","14","248","265","9.362903225806452"
"22","0.33","46","3.9580152671755724","7","262","328","9.51908396946565"
"24","0.33","60","3.9304347826086956","14","230","306","9.173913043478262"
"20","0.29","62","3.9596774193548385","14","248","265","9.362903225806452"
"22","0.33","47","3.957692307692308","7","260","328","9.492307692307692"
"21","0.33","61","3.857707509881423","13","253","304","9.328063241106719"
"20","0.29","63","3.9591836734693877","15","245","265","9.240816326530613"
"19","0.29","82","4.0559701492537314","20","268","479","9.283582089552239"
"22","0.33","48","3.9575289575289574","7","259","328","9.451737451737452"
"21","0.33","62","4.043478260869565","13","253","304","9.328063241106719"
"19","0.29","83","4.06015037593985","20","266","479","9.300751879699249"
"21","0.33","63","4.0395256916996045","13","253","304","9.328063241106719"
"19","0.29","84","4.056390977443609","20","266","479","9.300751879699249"
"23","0.33","64","3.996212121212121","20","264","342","9.204545454545455"
"23","0.33","65","3.9961977186311786","20","263","342","9.163498098859316"
"24","0.33","61","3.818565400843882","14","237","320","9.39240506329114"
"23","0.33","66","3.99618320610687","21","262","342","9.122137404580153"
"20","0.29","64","3.959016393442623","15","244","283","9.344262295081966"
"24","0.33","62","3.928270042194093","14","237","320","9.39240506329114"
"21","0.33","64","4.031620553359684","13","253","312","9.391304347826088"
"20","0.29","65","3.959016393442623","15","244","283","9.344262295081966"
"24","0.33","63","3.9237288135593222","14","236","320","9.347457627118644"
"21","0.33","65","4.031620553359684","13","253","312","9.391304347826088"
"20","0.29","66","3.959016393442623","15","244","283","9.344262295081966"
"21","0.33","66","4.031620553359684","13","253","312","9.391304347826088"
"22","0.33","49","3.700361010830325","7","277","345","9.386281588447654"
"19","0.29","85","3.8840579710144927","21","276","492","9.31159420289855"
"22","0.33","50","3.9819494584837547","7","277","345","9.386281588447654"
"19","0.29","86","4.072463768115942","21","276","492","9.31159420289855"
"23","0.33","67","3.996168582375479","22","261","369","9.295019157088122"
"24","0.33","64","3.927350427350427","15","234","329","9.333333333333334"
"22","0.33","51","3.9819494584837547","7","277","345","9.386281588447654"
"19","0.29","87","4.065693430656935","22","274","492","9.291970802919709"
"21","0.33","67","4.0355731225296445","13","253","319","9.446640316205533"
"23","0.33","68","3.996138996138996","22","259","369","9.227799227799228"
"20","0.29","67","3.9588477366255144","16","243","294","9.390946502057613"
"24","0.33","65","3.92274678111588","15","233","329","9.28755364806867"
"21","0.33","68","4.031746031746032","14","252","319","9.404761904761905"
"23","0.33","69","3.996138996138996","22","259","369","9.227799227799228"
"20","0.29","68","3.95850622406639","16","241","294","9.302904564315353"
"24","0.33","66","3.9310344827586206","15","232","329","9.25"
"21","0.33","69","4.032","15","250","319","9.328"
"20","0.29","69","3.9583333333333335","16","240","294","9.258333333333333"
"22","0.33","52","3.9819494584837547","7","277","355","9.458483754512635"
"19","0.29","88","4.069852941176471","24","272","500","9.272058823529411"
"22","0.33","53","3.9854545454545454","8","275","355","9.381818181818181"
"19","0.29","89","4.0625","24","272","500","9.272058823529411"
"22","0.33","54","3.9854014598540144","8","274","355","9.343065693430656"
"23","0.33","70","3.996138996138996","22","259","390","9.38996138996139"
"19","0.29","90","4.069852941176471","24","272","500","9.272058823529411"
"24","0.33","67","3.9264069264069263","15","231","350","9.437229437229437"
"21","0.33","70","4.032388663967612","16","247","329","9.287449392712551"
"23","0.33","71","3.9961089494163424","23","257","390","9.30739299610895"
"20","0.29","70","3.9581589958158996","16","239","310","9.355648535564853"
"24","0.33","68","3.9260869565217393","15","230","350","9.391304347826088"
"21","0.33","71","4.032520325203252","16","246","329","9.24390243902439"
"23","0.33","72","3.99609375","24","256","390","9.265625"
"20","0.29","71","3.9581589958158996","16","239","310","9.355648535564853"
"24","0.33","69","3.9260869565217393","15","230","350","9.391304347826088"
"21","0.33","72","4.032520325203252","16","246","329","9.24390243902439"
"20","0.29","72","3.957983193277311","16","238","310","9.3109243697479"
"22","0.33","55","3.9853479853479854","9","273","368","9.3992673992674"
"22","0.33","56","3.9816176470588234","9","272","368","9.360294117647058"
"19","0.29","91","4.066914498141264","24","269","515","9.263940520446097"
"22","0.33","57","3.9779411764705883","9","272","368","9.360294117647058"
"19","0.29","92","4.063432835820896","25","268","515","9.223880597014926"
"24","0.33","70","3.925764192139738","15","229","361","9.441048034934498"
"19","0.29","93","4.07089552238806","25","268","515","9.223880597014926"
"24","0.33","71","3.925438596491228","15","228","361","9.394736842105264"
"23","0.33","73","3.8171641791044775","24","268","410","9.335820895522389"
"24","0.33","72","3.925438596491228","15","228","361","9.394736842105264"
"20","0.29","73","3.7233201581027666","16","253","322","9.320158102766799"
"21","0.33","73","3.6728624535315983","17","269","357","9.197026022304833"
"23","0.33","74","4.011278195488722","24","266","410","9.323308270676693"
"20","0.29","74","3.9881422924901186","16","253","322","9.320158102766799"
"21","0.33","74","4.044776119402985","17","268","357","9.156716417910447"
"23","0.33","75","4.011278195488722","24","266","410","9.323308270676693"
"22","0.33","58","3.981549815498155","9","271","381","9.416974169741698"
"20","0.29","75","3.9799196787148596","18","249","322","9.14859437751004"
"21","0.33","75","4.029850746268656","17","268","357","9.156716417910447"
"22","0.33","59","3.9814126394052045","10","269","381","9.338289962825279"
"19","0.29","94","4.063432835820896","25","268","536","9.380597014925373"
"22","0.33","60","3.9776951672862455","10","269","381","9.338289962825279"
"19","0.29","95","4.067164179104478","25","268","536","9.380597014925373"
"23","0.33","76","4.003759398496241","24","266","416","9.368421052631579"
"19","0.29","96","4.06390977443609","27","266","536","9.323308270676693"
"24","0.33","73","3.5783132530120483","16","249","373","9.132530120481928"
"23","0.33","77","4.003773584905661","25","265","416","9.328301886792453"
"24","0.33","74","3.9838709677419355","16","248","373","9.088709677419354"
"20","0.29","76","3.9759036144578315","18","249","340","9.293172690763052"
"21","0.33","76","4.037313432835821","17","268","370","9.253731343283581"
"23","0.33","78","4.007575757575758","26","264","416","9.287878787878787"
"24","0.33","75","3.9838709677419355","16","248","373","9.088709677419354"
"20","0.29","77","3.967741935483871","18","248","340","9.25"
"21","0.33","77","4.041044776119403","17","268","370","9.253731343283581"
"20","0.29","78","3.967741935483871","18","248","340","9.25"
"21","0.33","78","4.037593984962406","19","266","370","9.172932330827068"
"22","0.33","61","3.8","10","280","395","9.471428571428572"
"23","0.33","79","4.011406844106464","27","263","426","9.32319391634981"
"24","0.33","76","3.983805668016194","17","247","387","9.157894736842104"
"22","0.33","62","3.9784172661870505","11","278","395","9.402877697841726"
"19","0.29","97","3.797872340425532","28","282","556","9.397163120567376"
"23","0.33","80","4.011494252873563","29","261","426","9.24904214559387"
"20","0.29","79","3.967741935483871","18","248","356","9.379032258064516"
"24","0.33","77","3.9878048780487805","17","246","387","9.113821138211382"
"22","0.33","63","3.978181818181818","11","275","395","9.294545454545455"
"19","0.29","98","4.06049822064057","29","281","556","9.359430604982206"
"20","0.29","80","3.967479674796748","20","246","356","9.292682926829269"
"21","0.33","79","4.041353383458647","19","266","385","9.285714285714286"
"23","0.33","81","4.011494252873563","29","261","426","9.24904214559387"
"24","0.33","78","3.9878048780487805","17","246","387","9.113821138211382"
"19","0.29","99","4.049822064056939","29","281","556","9.359430604982206"
"20","0.29","81","3.9672131147540983","21","244","356","9.204918032786885"
"21","0.33","80","4.045112781954887","19","266","385","9.285714285714286"
"21","0.33","81","4.049056603773585","19","265","385","9.245283018867925"
"24","0.33","79","3.983739837398374","17","246","409","9.292682926829269"
"23","0.33","82","4.011494252873563","29","261","440","9.35632183908046"
"19","0.29","100","4.05338078291815","29","281","567","9.437722419928825"
"22","0.33","64","3.963636363636364","11","275","407","9.381818181818181"
"24","0.33","80","3.9794238683127574","18","243","409","9.201646090534979"
"23","0.33","83","4.0115384615384615","29","260","440","9.315384615384616"
"19","0.29","101","4.049822064056939","29","281","567","9.437722419928825"
"22","0.33","65","3.963636363636364","11","275","407","9.381818181818181"
"24","0.33","81","3.979253112033195","20","241","409","9.120331950207468"
"21","0.33","82","4.049056603773585","19","265","401","9.366037735849057"
"20","0.29","82","3.9669421487603307","22","242","379","9.305785123966942"
"23","0.33","84","4.007751937984496","30","258","440","9.232558139534884"
"19","0.29","102","4.057347670250896","30","279","567","9.362007168458781"
"22","0.33","66","3.9635036496350367","11","274","407","9.343065693430656"
"21","0.33","83","4.049056603773585","19","265","401","9.366037735849057"
"20","0.29","83","3.9583333333333335","23","240","379","9.291666666666666"
"20","0.29","84","3.9535864978902953","23","237","379","9.240506329113924"
"21","0.33","84","4.049056603773585","19","265","401","9.366037735849057"
"24","0.33","82","3.979253112033195","20","241","432","9.311203319502075"
"19","0.29","103","4.057347670250896","30","279","580","9.455197132616487"
"22","0.33","67","3.9633699633699635","11","273","419","9.428571428571429"
"24","0.33","83","3.983402489626556","20","241","432","9.311203319502075"
"22","0.33","68","3.963235294117647","11","272","419","9.397058823529411"
"19","0.29","104","4.061594202898551","30","276","580","9.340579710144928"
"24","0.33","84","3.9791666666666665","21","240","432","9.266666666666667"
"22","0.33","69","3.962825278810409","12","269","419","9.278810408921933"
"23","0.33","85","3.804428044280443","30","271","462","9.343173431734318"
"19","0.29","105","4.0583941605839415","31","274","580","9.27007299270073"
"21","0.33","85","3.737762237762238","20","286","409","9.118881118881118"
"23","0.33","86","4.003717472118959","31","269","462","9.263940520446097"
"20","0.29","85","3.796747967479675","23","246","405","9.390243902439025"
"20","0.29","86","3.9430894308943087","23","246","405","9.390243902439025"
"21","0.33","86","4.066433566433567","20","286","409","9.118881118881118"
"23","0.33","87","4.00374531835206","33","267","462","9.183520599250937"
"20","0.29","87","3.942857142857143","23","245","405","9.346938775510203"
"21","0.33","87","4.056140350877193","21","285","409","9.080701754385965"
"22","0.33","70","3.962406015037594","12","266","435","9.278195488721805"
"19","0.29","106","4.0661764705882355","31","272","609","9.404411764705882"
"24","0.33","85","3.7848605577689245","21","251","445","9.410358565737052"
"22","0.33","71","3.9661654135338344","12","266","435","9.278195488721805"
"19","0.29","107","4.062730627306273","31","271","609","9.37269372693727"
"20","0.29","88","3.9465020576131686","23","243","414","9.333333333333334"
"24","0.33","86","4.004032258064516","23","248","445","9.290322580645162"
"23","0.33","88","3.996212121212121","33","264","484","9.227272727272727"
"22","0.33","72","3.973584905660377","12","265","435","9.237735849056603"
"19","0.29","108","4.0664206642066425","31","271","609","9.37269372693727"
"20","0.29","89","3.9421487603305785","24","242","414","9.289256198347108"
"21","0.33","88","4.045614035087719","21","285","420","9.157894736842104"
"24","0.33","87","4.012145748987854","23","247","445","9.255060728744938"
"23","0.33","89","3.9885057471264367","33","261","484","9.10344827586207"
"20","0.29","90","3.946280991735537","24","242","414","9.289256198347108"
"21","0.33","89","4.045936395759718","21","283","420","9.088339222614842"
"23","0.33","90","3.9884615384615385","33","260","484","9.061538461538461"
"21","0.33","90","4.045936395759718","21","283","420","9.088339222614842"
"20","0.29","91","3.9421487603305785","24","242","431","9.429752066115702"
"24","0.33","88","4.012295081967213","23","244","464","9.311475409836065"
"20","0.29","92","3.9419087136929463","24","241","431","9.385892116182573"
"24","0.33","89","4.016597510373444","25","241","464","9.195020746887966"
"20","0.29","93","3.9414225941422596","24","239","431","9.297071129707113"
"21","0.33","91","4.046099290780142","21","282","432","9.170212765957446"
"24","0.33","90","4.016597510373444","25","241","464","9.195020746887966"
"23","0.33","91","3.992248062015504","34","258","519","9.248062015503876"
"19","0.29","109","3.795138888888889","31","288","628","9.333333333333334"
"21","0.33","92","4.049645390070922","21","282","432","9.170212765957446"
"23","0.33","92","3.9921259842519685","35","254","519","9.078740157480315"
"19","0.29","110","4.079861111111111","31","288","628","9.333333333333334"
"22","0.33","73","3.6795774647887325","12","284","457","9.23943661971831"
"21","0.33","93","4.046762589928058","23","278","432","9.079136690647482"
"23","0.33","93","3.9921259842519685","35","254","519","9.078740157480315"
"19","0.29","111","4.079861111111111","31","288","628","9.333333333333334"
"22","0.33","74","3.9469964664310955","12","283","457","9.201413427561837"
"22","0.33","75","3.943462897526502","12","283","457","9.201413427561837"
"20","0.29","94","3.9411764705882355","24","238","450","9.411764705882353"
"20","0.29","95","3.9411764705882355","24","238","450","9.411764705882353"
"24","0.33","91","4.016597510373444","25","241","487","9.385892116182573"
"20","0.29","96","3.940677966101695","24","236","450","9.347457627118644"
"24","0.33","92","4.016666666666667","25","240","487","9.341666666666667"
"24","0.33","93","4.016666666666667","25","240","487","9.341666666666667"
"19","0.29","112","4.094076655052265","31","287","640","9.37979094076655"
"21","0.33","94","4.046762589928058","23","278","451","9.215827338129497"
"23","0.33","94","3.9921259842519685","35","254","556","9.37007874015748"
"19","0.29","113","4.094076655052265","31","287","640","9.37979094076655"
"22","0.33","76","3.9469964664310955","12","283","468","9.279151943462898"
"21","0.33","95","4.046762589928058","23","278","451","9.215827338129497"
"23","0.33","95","3.9921259842519685","35","254","556","9.37007874015748"
"19","0.29","114","4.094405594405594","31","286","640","9.342657342657343"
"22","0.33","77","3.9430604982206408","12","281","468","9.202846975088969"
"21","0.33","96","4.047101449275362","24","276","451","9.13768115942029"
"23","0.33","96","3.992094861660079","35","253","556","9.328063241106719"
"22","0.33","78","3.9466192170818504","12","281","468","9.202846975088969"
"24","0.33","94","4.016666666666667","25","240","497","9.425"
"20","0.29","97","3.603112840466926","25","257","468","9.206225680933851"
"24","0.33","95","4.01673640167364","25","239","497","9.389121338912133"
"24","0.33","96","4.01673640167364","25","239","497","9.389121338912133"
"20","0.29","98","3.9215686274509802","25","255","468","9.184313725490195"
"19","0.29","115","4.094736842105263","31","285","656","9.417543859649124"
"20","0.29","99","3.9215686274509802","25","255","468","9.184313725490195"
"19","0.29","116","4.091872791519434","32","283","656","9.342756183745584"
"22","0.33","79","3.942857142857143","13","280","483","9.271428571428572"
"19","0.29","117","4.088652482269503","32","282","656","9.304964539007091"
"22","0.33","80","3.9464285714285716","13","280","483","9.271428571428572"
"23","0.33","97","3.854961832061069","35","262","573","9.458015267175572"
"22","0.33","81","3.942857142857143","13","280","483","9.271428571428572"
"23","0.33","98","4.015325670498084","36","261","573","9.417624521072797"
"21","0.33","97","3.905263157894737","25","285","467","9.319298245614036"
"23","0.33","99","4.023255813953488","37","258","573","9.310077519379846"
"20","0.29","100","3.9330708661417324","26","254","475","9.196850393700787"
"21","0.33","98","4.039007092198582","26","282","467","9.205673758865249"
"20","0.29","101","3.9330708661417324","26","254","475","9.196850393700787"
"21","0.33","99","4.064056939501779","26","281","467","9.174377224199288"
"24","0.33","97","3.686046511627907","26","258","510","9.279069767441861"
"20","0.29","102","3.9291338582677167","26","254","475","9.196850393700787"
"19","0.29","118","4.088652482269503","32","282","671","9.411347517730496"
"24","0.33","98","4.023346303501945","26","257","510","9.299610894941635"
"19","0.29","119","4.088652482269503","32","282","671","9.411347517730496"
"24","0.33","99","4.023529411764706","26","255","510","9.24705882352941"
"22","0.33","82","3.9456521739130435","13","276","498","9.231884057971014"
"19","0.29","120","4.088967971530249","32","281","671","9.373665480427047"
"23","0.33","100","4.01937984496124","37","258","589","9.434108527131784"
"23","0.33","101","4.019607843137255","38","255","589","9.309803921568628"
"22","0.33","83","3.938181818181818","13","275","498","9.192727272727273"
"22","0.33","84","3.9448529411764706","13","272","498","9.073529411764707"
"23","0.33","102","4.019685039370079","39","254","589","9.26771653543307"
"20","0.29","103","3.9288537549407114","26","253","485","9.233201581027668"
"20","0.29","104","3.9285714285714284","26","252","485","9.19047619047619"
"21","0.33","100","4.053571428571429","27","280","489","9.292857142857143"
"20","0.29","105","3.928","27","250","485","9.104"
"21","0.33","101","4.058608058608058","30","273","489","9.135531135531135"
"24","0.33","100","4.02755905511811","27","254","523","9.307086614173228"
"25","0.33","0","3.963963963963964","0","222","0","9.126126126126126"
"21","0.33","102","4.062271062271062","30","273","489","9.135531135531135"
"24","0.33","101","4.02755905511811","27","254","523","9.307086614173228"
"24","0.33","102","4.02755905511811","27","254","523","9.307086614173228"
"23","0.33","103","4.01984126984127","39","252","603","9.30952380952381"
"20","0.29","106","3.928","27","250","507","9.28"
"23","0.33","104","4.01984126984127","39","252","603","9.30952380952381"
"20","0.29","107","3.928","27","250","507","9.28"
"20","0.29","108","3.928","27","250","507","9.28"
"23","0.33","105","4.02","40","250","603","9.232"
"25","0.33","1","4.004545454545455","0","220","28","9.3"
"22","0.33","85","3.693103448275862","13","290","536","9.337931034482759"
"25","0.33","2","4.040909090909091","0","220","28","9.3"
"24","0.33","103","4.027667984189724","27","253","531","9.328063241106719"
"22","0.33","86","3.9515570934256057","13","289","536","9.301038062283737"
"25","0.33","3","4.063926940639269","0","219","28","9.26027397260274"
"24","0.33","104","4.027777777777778","27","252","531","9.293650793650794"
"22","0.33","87","3.9411764705882355","13","289","536","9.301038062283737"
"21","0.33","103","4.0625","31","272","526","9.375"
"24","0.33","105","4.027888446215139","27","251","531","9.250996015936256"
"21","0.33","104","4.055555555555555","31","270","526","9.296296296296296"
"23","0.33","106","4.02","40","250","624","9.4"
"23","0.33","107","4.02","40","250","624","9.4"
"21","0.33","105","4.052044609665428","32","269","526","9.256505576208179"
