"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4C_Growth_Homophily"
"07/28/2026 22:23:22:464 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [risk-score] of turtles"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","66","242","3.9669421487603307"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","47","250","3.996"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","50","285","3.8912280701754387"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","28","246","3.926829268292683"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","48","249","3.9839357429718874"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","51","284","3.890845070422535"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","29","245","3.9224489795918367"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","28","248","4.076612903225806"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","7","216","3.986111111111111"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","8","216","3.986111111111111"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","30","242","3.9214876033057853"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","29","248","4.084677419354839"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","239","3.9790794979079496"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","9","215","3.986046511627907"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","30","248","4.076612903225806"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","237","3.9662447257383966"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","234","3.9786324786324787"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","10","214","3.985981308411215"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","52","284","3.890845070422535"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","31","240","3.9208333333333334"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","11","213","3.9859154929577465"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","32","238","3.9201680672268906"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","31","247","4.080971659919029"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","49","274","3.613138686131387"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","53","282","3.8900709219858154"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","12","213","3.9859154929577465"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","237","3.919831223628692"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","32","245","4.085714285714285"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","50","274","3.9927007299270074"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","54","281","3.889679715302491"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","233","3.9699570815450644"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","33","244","4.081967213114754"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","51","274","3.9927007299270074"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","231","3.9696969696969697"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","229","3.965065502183406"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","237","3.9240506329113924"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","13","230","3.6739130434782608"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","237","3.919831223628692"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","14","228","3.960526315789474"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","34","244","4.081967213114754"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","52","274","3.9927007299270074"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","55","279","3.888888888888889"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","15","227","3.973568281938326"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","236","3.9237288135593222"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","53","274","3.9927007299270074"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","56","279","3.888888888888889"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","35","244","4.081967213114754"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","54","273","3.9926739926739927"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","57","277","3.888086642599278"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","36","243","4.08641975308642"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","16","227","3.9779735682819384"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","73","247","3.6639676113360324"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","17","227","3.9779735682819384"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","74","246","4.016260162601626"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","18","226","3.97787610619469"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","259","3.5752895752895753"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","75","244","4.004098360655738"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","55","273","3.9926739926739927"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","259","3.945945945945946"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","58","276","3.88768115942029"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","56","271","3.988929889298893"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","257","3.9494163424124515"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","19","226","3.97787610619469"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","37","253","3.889328063241107"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","59","273","3.89010989010989"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","57","269","3.992565055762082"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","20","224","3.9776785714285716"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","38","253","4.07905138339921"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","60","273","3.8937728937728937"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","21","223","3.977578475336323"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","76","243","4.020576131687243"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","39","253","4.067193675889328"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","77","242","4"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","256","3.9453125"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","78","241","4.012448132780083"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","255","3.9450980392156865"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","22","220","3.977272727272727"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","40","253","4.063241106719367"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","58","269","3.9888475836431225"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","253","3.9446640316205532"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","23","220","3.977272727272727"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","41","252","4.067460317460317"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","59","269","3.9888475836431225"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","24","219","3.9771689497716896"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","42","251","4.063745019920319"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","79","240","4"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","60","268","3.9888059701492535"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","80","239","4.01255230125523"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","81","238","4"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","61","291","3.6391752577319587"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","252","3.9444444444444446"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","62","288","3.90625"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","43","250","4.068"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","252","3.9444444444444446"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","25","237","3.6413502109704643"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","44","250","4.064"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","63","285","3.9087719298245616"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","251","3.944223107569721"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","26","236","3.98728813559322"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","45","248","4.076612903225806"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","82","237","4.008438818565401"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","27","236","3.98728813559322"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","61","287","3.724738675958188"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","83","237","3.9957805907172994"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","84","236","4.004237288135593"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","62","286","4.003496503496503"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","250","3.948"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","63","283","4.010600706713781"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","28","236","3.9915254237288136"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","46","247","4.068825910931174"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","64","284","3.9049295774647885"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","249","3.9477911646586343"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","29","234","3.9871794871794872"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","47","247","4.0728744939271255"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","65","284","3.9014084507042255"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","248","3.9475806451612905"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","30","234","3.9871794871794872"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","48","245","4.073469387755102"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","66","284","3.9014084507042255"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","64","283","4.010600706713781"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","31","234","3.9871794871794872"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","65","281","4.01067615658363"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","32","233","3.9871244635193133"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","66","278","4.010791366906475"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","232","3.9870689655172415"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","284","3.9014084507042255"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","264","3.712121212121212"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","85","251","3.756972111553785"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","49","258","3.8488372093023258"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","283","3.9010600706713783"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","263","3.950570342205323"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","86","250","4.016"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","263","3.9543726235741445"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","50","258","4.054263565891473"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","283","3.9010600706713783"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","231","3.987012987012987"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","87","249","4.004016064257028"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","51","258","4.062015503875969"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","230","3.9869565217391303"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","229","3.986899563318777"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","263","3.950570342205323"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","277","4.014440433212997"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","283","3.9010600706713783"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","88","247","4.008097165991903"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","262","3.950381679389313"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","52","257","4.058365758754864"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","276","4.0144927536231885"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","89","247","4.008097165991903"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","261","3.950191570881226"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","281","3.900355871886121"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","276","4.018115942028985"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","53","257","4.062256809338521"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","90","247","4.008097165991903"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","281","3.900355871886121"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","54","255","4.0627450980392155"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","251","3.6215139442231075"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","251","3.9880478087649402"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","261","3.950191570881226"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","251","3.9760956175298805"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","91","243","4.004115226337449"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","55","255","4.074509803921568"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","260","3.95"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","276","4.0144927536231885"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","92","243","4.004115226337449"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","56","254","4.066929133858268"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","260","3.953846153846154"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","275","4.014545454545455"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","93","243","4.004115226337449"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","57","254","4.070866141732283"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","275","4.014545454545455"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","40","250","3.976"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","41","249","3.9759036144578315"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","73","307","3.570032573289902"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","42","249","3.9759036144578315"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","74","305","3.9377049180327868"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","58","258","3.9573643410852712"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","58","252","4.067460317460317"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","94","242","4.0041322314049586"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","59","258","3.953488372093023"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","75","304","3.924342105263158"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","59","252","4.075396825396825"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","95","241","4"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","60","256","3.953125"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","96","241","4"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","60","251","4.067729083665339"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","43","248","3.971774193548387"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","44","248","3.9798387096774195"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","73","294","3.7312925170068025"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","45","248","3.971774193548387"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","74","293","4.047781569965871"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","75","292","4.0479452054794525"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","76","303","3.9174917491749173"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","97","258","3.7209302325581395"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","77","303","3.9174917491749173"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","46","247","3.983805668016194"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","268","3.720149253731343"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","61","278","3.6654676258992804"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","98","258","4.011627906976744"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","78","301","3.920265780730897"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","47","247","3.983805668016194"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","268","3.966417910447761"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","62","278","4.075539568345324"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","99","258","3.996124031007752"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","48","247","3.983805668016194"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","267","3.9625468164794007"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","63","277","4.064981949458484"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","76","292","4.044520547945205"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","77","289","4.044982698961937"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","100","258","4.003875968992248"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","78","288","4.045138888888889"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","101","258","3.992248062015504"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","266","3.962406015037594"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","79","298","3.9161073825503356"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","102","258","3.992248062015504"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","64","277","4.050541516245487"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","265","3.9622641509433962"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","49","265","3.7132075471698114"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","80","297","3.9158249158249157"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","65","275","4.058181818181819"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","265","3.9622641509433962"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","66","272","4.051470588235294"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","50","264","3.992424242424242"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","81","297","3.9158249158249157"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","51","263","3.9923954372623576"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","103","257","3.992217898832685"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","79","285","4.045614035087719"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","80","283","4.045936395759718"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","104","257","3.992217898832685"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","81","281","4.0462633451957295"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","105","256","3.98828125"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","263","3.9657794676806084"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","52","263","3.9923954372623576"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","67","270","4.051851851851852"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","260","3.9692307692307693"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","53","262","3.9923664122137406"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","68","270","4.048148148148148"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","259","3.972972972972973"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","54","262","3.99618320610687"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","82","295","3.9152542372881354"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","106","256","3.984375"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","69","270","4.051851851851852"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","83","294","3.9183673469387754"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","107","255","3.984313725490196"
"8","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","84","294","3.921768707482993"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","108","253","3.9881422924901186"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","82","280","4.046428571428572"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","55","260","4.003846153846154"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","83","280","4.046428571428572"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","259","3.972972972972973"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","56","258","4.003875968992248"
"9","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","84","279","4.046594982078853"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","70","267","4.037453183520599"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","257","3.9688715953307394"
"12","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","57","256","4.00390625"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","71","265","4.041509433962264"
"11","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","256","3.96484375"
"10","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","72","263","4.038022813688213"
"7","10","0.0025","0.29","3","0.5","0.05","1","80","5","2","0","0.5","10","109","258","3.895348837209302"
