"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wh_sweep"
"07/24/2026 01:58:07:708 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_household","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"25","0.5","42","3.992156862745098","6","255","219","9.309803921568628"
"24","0.5","60","4.052631578947368","11","247","283","9.327935222672064"
"23","0.5","84","4.261682242990654","10","321","429","9.370716510903426"
"22","0.5","106","4.123333333333333","34","300","563","9.246666666666666"
"22","0.5","107","4.117056856187291","34","299","563","9.217391304347826"
"22","0.5","108","4.117845117845118","35","297","563","9.144781144781145"
"26","0.5","34","3.992217898832685","11","257","257","9.354085603112841"
"21","0.5","115","4.068181818181818","24","308","688","9.324675324675324"
"25","0.5","43","3.9921259842519685","7","254","228","9.338582677165354"
"26","0.5","35","3.992217898832685","11","257","257","9.354085603112841"
"25","0.5","44","3.992063492063492","8","252","228","9.277777777777779"
"21","0.5","116","4.068403908794788","24","307","688","9.289902280130294"
"26","0.5","36","3.992217898832685","11","257","257","9.354085603112841"
"25","0.5","45","3.992","10","250","228","9.192"
"21","0.5","117","4.068403908794788","24","307","688","9.289902280130294"
"24","0.5","61","3.7074074074074073","11","270","297","9.266666666666667"
"24","0.5","62","4.044444444444444","11","270","297","9.266666666666667"
"23","0.5","85","4.148936170212766","10","329","443","9.501519756838906"
"24","0.5","63","4.044444444444444","11","270","297","9.266666666666667"
"23","0.5","86","4.234756097560975","10","328","443","9.46951219512195"
"25","0.5","46","3.9919354838709675","11","248","249","9.28225806451613"
"26","0.5","37","3.676258992805755","11","278","265","9.194244604316546"
"23","0.5","87","4.236923076923077","11","325","443","9.403076923076924"
"25","0.5","47","3.9919028340080973","12","247","249","9.238866396761134"
"21","0.5","118","4.0688524590163935","24","305","698","9.285245901639344"
"26","0.5","38","3.9819494584837547","11","277","265","9.155234657039712"
"25","0.5","48","3.991869918699187","13","246","249","9.195121951219512"
"22","0.5","109","4.03960396039604","35","303","595","9.432343234323433"
"24","0.5","64","4.044609665427509","11","269","304","9.278810408921933"
"26","0.5","39","3.9855595667870034","11","277","265","9.155234657039712"
"21","0.5","119","4.069306930693069","25","303","698","9.214521452145215"
"22","0.5","110","4.116279069767442","35","301","595","9.388704318936878"
"24","0.5","65","4.044776119402985","12","268","304","9.246268656716419"
"21","0.5","120","4.069536423841059","25","302","698","9.178807947019868"
"22","0.5","111","4.123333333333333","36","300","595","9.353333333333333"
"24","0.5","66","4.045112781954887","13","266","304","9.218045112781954"
"23","0.5","88","4.233846153846154","11","325","455","9.476923076923077"
"26","0.5","40","3.9890909090909092","13","275","280","9.192727272727273"
"26","0.5","41","3.9927272727272727","13","275","280","9.192727272727273"
"23","0.5","89","4.238390092879257","11","323","455","9.411764705882353"
"26","0.5","42","3.988970588235294","13","272","280","9.073529411764707"
"25","0.5","49","3.610294117647059","13","272","277","9.125"
"23","0.5","90","4.235294117647059","11","323","455","9.411764705882353"
"24","0.5","67","4.045112781954887","13","266","316","9.308270676691729"
"22","0.5","112","4.121621621621622","38","296","605","9.33108108108108"
"25","0.5","50","3.988970588235294","13","272","277","9.125"
"27","0.5","0","3.8739495798319328","0","238","0","9.168067226890756"
"24","0.5","68","4.045112781954887","13","266","316","9.308270676691729"
"22","0.5","113","4.122033898305085","39","295","605","9.294915254237289"
"25","0.5","51","3.9963235294117645","13","272","277","9.125"
"24","0.5","69","4.049056603773585","13","265","316","9.267924528301887"
"22","0.5","114","4.129251700680272","40","294","605","9.258503401360544"
"26","0.5","43","3.985239852398524","13","271","300","9.180811808118081"
"25","0.5","52","3.9963235294117645","13","272","288","9.205882352941176"
"26","0.5","44","3.985239852398524","13","271","300","9.180811808118081"
"23","0.5","91","4.238390092879257","11","323","479","9.560371517027864"
"27","0.5","1","4.054621848739496","0","238","31","9.428571428571429"
"25","0.5","53","3.996309963099631","13","271","288","9.166051660516604"
"27","0.5","2","4.063025210084033","0","238","31","9.428571428571429"
"24","0.5","70","4.049242424242424","13","264","330","9.333333333333334"
"26","0.5","45","3.988888888888889","13","270","300","9.155555555555555"
"23","0.5","92","4.235294117647059","11","323","479","9.560371517027864"
"27","0.5","3","4.11344537815126","0","238","31","9.428571428571429"
"25","0.5","54","3.996268656716418","14","268","288","9.044776119402986"
"24","0.5","71","4.045454545454546","13","264","330","9.333333333333334"
"23","0.5","93","4.238390092879257","11","323","479","9.560371517027864"
"22","0.5","115","4.13013698630137","40","292","633","9.376712328767123"
"24","0.5","72","4.053231939163498","13","263","330","9.29277566539924"
"22","0.5","116","4.126712328767123","40","292","633","9.376712328767123"
"22","0.5","117","4.126712328767123","40","292","633","9.376712328767123"
"27","0.5","4","4.0928270042194095","0","237","49","9.544303797468354"
"27","0.5","5","4.084388185654008","0","237","49","9.544303797468354"
"26","0.5","46","3.992565055762082","13","269","323","9.28624535315985"
"25","0.5","55","3.9962406015037595","15","266","303","9.082706766917294"
"26","0.5","47","4","15","267","323","9.220973782771535"
"27","0.5","6","4.084388185654008","0","237","49","9.544303797468354"
"23","0.5","94","4.235294117647059","11","323","485","9.597523219814242"
"25","0.5","56","3.9962264150943394","15","265","303","9.049056603773584"
"26","0.5","48","4.00374531835206","15","267","323","9.220973782771535"
"25","0.5","57","3.996212121212121","15","264","303","9.007575757575758"
"23","0.5","95","4.238390092879257","11","323","485","9.597523219814242"
"23","0.5","96","4.236024844720497","11","322","485","9.565217391304348"
"22","0.5","118","4.126712328767123","40","292","649","9.486301369863014"
"27","0.5","7","4.084388185654008","0","237","54","9.586497890295359"
"24","0.5","73","3.6033898305084744","13","295","345","9.03728813559322"
"22","0.5","119","4.1280276816609","41","289","649","9.40484429065744"
"27","0.5","8","4.085106382978723","0","235","54","9.497872340425532"
"22","0.5","120","4.131487889273356","41","289","649","9.40484429065744"
"24","0.5","74","4.081355932203389","13","295","345","9.03728813559322"
"27","0.5","9","4.085106382978723","0","235","54","9.497872340425532"
"24","0.5","75","4.074829931972789","14","294","345","9"
"25","0.5","58","3.9961977186311786","16","263","323","9.11787072243346"
"25","0.5","59","3.9961977186311786","16","263","323","9.11787072243346"
"26","0.5","49","3.737762237762238","15","286","348","9.321678321678322"
"25","0.5","60","3.99618320610687","17","262","323","9.076335877862595"
"26","0.5","50","4","15","285","348","9.284210526315789"
"27","0.5","10","4.085106382978723","0","235","68","9.617021276595745"
"26","0.5","51","3.9964664310954063","15","283","348","9.208480565371024"
"23","0.5","97","4.172839506172839","13","324","495","9.580246913580247"
"27","0.5","11","4.085470085470085","0","234","68","9.581196581196581"
"23","0.5","98","4.2105263157894735","13","323","495","9.547987616099071"
"27","0.5","12","4.085470085470085","0","234","68","9.581196581196581"
"28","0.5","0","3.7551020408163267","0","245","0","9.191836734693878"
"24","0.5","76","4.075085324232082","14","293","360","9.112627986348123"
"23","0.5","99","4.2105263157894735","13","323","495","9.547987616099071"
"24","0.5","77","4.078498293515358","14","293","360","9.112627986348123"
"24","0.5","78","4.0756013745704465","15","291","360","9.072164948453608"
"26","0.5","52","3.9964664310954063","15","283","364","9.321554770318022"
"26","0.5","53","3.99645390070922","15","282","364","9.28368794326241"
"25","0.5","61","3.862962962962963","18","270","344","9.362962962962962"
"27","0.5","13","3.9176954732510287","0","243","79","9.497942386831276"
"26","0.5","54","3.99645390070922","15","282","364","9.28368794326241"
"28","0.5","1","3.9918032786885247","1","244","25","9.37704918032787"
"25","0.5","62","4.014869888475836","19","269","344","9.323420074349443"
"27","0.5","14","4.078189300411522","0","243","79","9.497942386831276"
"25","0.5","63","4.018587360594796","19","269","344","9.323420074349443"
"28","0.5","2","3.9917355371900825","2","242","25","9.289256198347108"
"27","0.5","15","4.078189300411522","0","243","79","9.497942386831276"
"23","0.5","100","4.208074534161491","13","322","501","9.5527950310559"
"28","0.5","3","4.008298755186722","2","241","25","9.244813278008298"
"24","0.5","79","4.0793103448275865","15","290","378","9.158620689655173"
"23","0.5","101","4.2125","14","320","501","9.49375"
"26","0.5","55","3.99645390070922","15","282","381","9.404255319148936"
"24","0.5","80","4.083044982698962","15","289","378","9.121107266435986"
"27","0.5","16","4.078189300411522","0","243","81","9.51440329218107"
"23","0.5","102","4.209375","14","320","501","9.49375"
"25","0.5","64","4.014869888475836","19","269","358","9.427509293680297"
"27","0.5","17","4.078512396694215","0","242","81","9.47107438016529"
"26","0.5","56","3.99645390070922","15","282","381","9.404255319148936"
"24","0.5","81","4.083044982698962","15","289","378","9.121107266435986"
"25","0.5","65","4.011152416356877","19","269","358","9.427509293680297"
"26","0.5","57","3.99645390070922","15","282","381","9.404255319148936"
"27","0.5","18","4.078512396694215","0","242","81","9.47107438016529"
"25","0.5","66","4.01123595505618","20","267","358","9.385767790262172"
"28","0.5","4","4.024896265560166","2","241","50","9.452282157676349"
"28","0.5","5","4.025","3","240","50","9.408333333333333"
"28","0.5","6","4.025","3","240","50","9.408333333333333"
"27","0.5","19","4.078512396694215","0","242","86","9.512396694214877"
"26","0.5","58","3.99645390070922","15","282","392","9.4822695035461"
"23","0.5","103","4.2125","14","320","511","9.55625"
"27","0.5","20","4.078512396694215","0","242","86","9.512396694214877"
"25","0.5","67","4.007490636704119","20","267","367","9.453183520599252"
"27","0.5","21","4.083333333333333","1","240","86","9.425"
"26","0.5","59","3.996415770609319","15","279","392","9.369175627240143"
"23","0.5","104","4.2125","14","320","511","9.55625"
"24","0.5","82","4.083333333333333","15","288","392","9.180555555555555"
"25","0.5","68","4.007575757575758","21","264","367","9.333333333333334"
"26","0.5","60","4","15","279","392","9.369175627240143"
"23","0.5","105","4.2125","14","320","511","9.55625"
"24","0.5","83","4.083623693379791","15","287","392","9.142857142857142"
"25","0.5","69","4","21","263","367","9.29277566539924"
"24","0.5","84","4.083623693379791","15","287","392","9.142857142857142"
"28","0.5","7","4.025","3","240","70","9.575"
"28","0.5","8","4.02510460251046","3","239","70","9.531380753138075"
"27","0.5","22","4.087866108786611","1","239","95","9.464435146443515"
"28","0.5","9","4.029411764705882","3","238","70","9.504201680672269"
"27","0.5","23","4.0886075949367084","1","237","95","9.375527426160337"
"27","0.5","24","4.088983050847458","1","236","95","9.338983050847459"
"23","0.5","106","4.212025316455696","15","316","521","9.5"
"25","0.5","70","4.007662835249042","23","261","390","9.39463601532567"
"28","0.5","10","4.038297872340426","3","235","82","9.514893617021277"
"26","0.5","61","3.838487972508591","15","291","409","9.374570446735396"
"23","0.5","107","4.2165605095541405","17","314","521","9.433121019108281"
"25","0.5","71","4","24","260","390","9.353846153846154"
"28","0.5","11","4.047008547008547","3","234","82","9.47008547008547"
"26","0.5","62","4.017301038062284","17","289","409","9.301038062283737"
"23","0.5","108","4.212218649517685","17","311","521","9.337620578778136"
"25","0.5","72","4.007692307692308","24","260","390","9.353846153846154"
"28","0.5","12","4.043290043290043","3","231","82","9.341991341991342"
"26","0.5","63","4.020905923344948","17","287","409","9.226480836236934"
"24","0.5","85","3.804560260586319","15","307","407","9.205211726384364"
"27","0.5","25","3.6973180076628354","1","261","110","9.080459770114942"
"24","0.5","86","4.09771986970684","15","307","407","9.205211726384364"
"27","0.5","26","4.119230769230769","1","260","110","9.038461538461538"
"24","0.5","87","4.111475409836066","16","305","407","9.134426229508197"
"27","0.5","27","4.124031007751938","2","258","110","8.953488372093023"
"26","0.5","64","4.020905923344948","17","287","429","9.365853658536585"
"25","0.5","73","3.8131868131868134","24","273","411","9.472527472527473"
"28","0.5","13","3.796747967479675","3","246","105","9.414634146341463"
"26","0.5","65","4.020905923344948","17","287","429","9.365853658536585"
"25","0.5","74","4","24","273","411","9.472527472527473"
"28","0.5","14","4.061728395061729","3","243","105","9.283950617283951"
"26","0.5","66","4.020979020979021","17","286","429","9.328671328671328"
"25","0.5","75","4","24","272","411","9.433823529411764"
"28","0.5","15","4.066115702479339","3","242","105","9.239669421487603"
"27","0.5","28","4.12015503875969","2","258","131","9.116279069767442"
"24","0.5","88","4.115131578947368","16","304","429","9.243421052631579"
"27","0.5","29","4.120622568093385","2","257","131","9.073929961089494"
"23","0.5","109","4.04320987654321","17","324","550","9.425925925925926"
"27","0.5","30","4.120622568093385","2","257","131","9.073929961089494"
"24","0.5","89","4.112582781456954","16","302","429","9.205298013245033"
"23","0.5","110","4.185185185185185","17","324","550","9.425925925925926"
"28","0.5","16","4.070539419087137","3","241","121","9.32780082987552"
"25","0.5","76","3.996309963099631","24","271","416","9.439114391143912"
"26","0.5","67","4.021052631578947","17","285","441","9.375438596491229"
"24","0.5","90","4.113333333333333","16","300","429","9.14"
"23","0.5","111","4.204334365325077","17","323","550","9.393188854489164"
"28","0.5","17","4.066666666666666","3","240","121","9.283333333333333"
"25","0.5","77","4","24","271","416","9.439114391143912"
"26","0.5","68","4.02112676056338","17","284","441","9.345070422535212"
"28","0.5","18","4.066666666666666","3","240","121","9.283333333333333"
"25","0.5","78","3.996309963099631","24","271","416","9.439114391143912"
"26","0.5","69","4.02112676056338","17","284","441","9.345070422535212"
"27","0.5","31","4.125","2","256","153","9.203125"
"27","0.5","32","4.122047244094488","2","254","153","9.188976377952756"
"28","0.5","19","4.070833333333334","3","240","129","9.35"
"27","0.5","33","4.118577075098814","2","253","153","9.146245059288537"
"25","0.5","79","4","25","269","424","9.427509293680297"
"23","0.5","112","4.198142414860681","17","323","567","9.4984520123839"
"28","0.5","20","4.066666666666666","3","240","129","9.35"
"26","0.5","70","4.02112676056338","17","284","453","9.429577464788732"
"25","0.5","80","3.9925373134328357","26","268","424","9.388059701492537"
"24","0.5","91","4.114093959731544","17","298","454","9.234899328859061"
"23","0.5","113","4.2","18","320","567","9.40625"
"28","0.5","21","4.066666666666666","3","240","129","9.35"
"26","0.5","71","4.0177304964539005","19","282","453","9.361702127659575"
"25","0.5","81","3.996268656716418","26","268","424","9.388059701492537"
"24","0.5","92","4.114093959731544","17","298","454","9.234899328859061"
"23","0.5","114","4.195583596214511","18","317","567","9.31230283911672"
"26","0.5","72","4.018115942028985","21","276","453","9.144927536231885"
"24","0.5","93","4.114478114478114","18","297","454","9.198653198653199"
"27","0.5","34","4.118577075098814","2","253","174","9.312252964426877"
"28","0.5","22","4.067226890756302","3","238","135","9.3109243697479"
"27","0.5","35","4.118577075098814","2","253","174","9.312252964426877"
"28","0.5","23","4.071729957805907","3","237","135","9.265822784810126"
"27","0.5","36","4.118577075098814","2","253","174","9.312252964426877"
"25","0.5","82","3.9925373134328357","26","268","437","9.485074626865671"
"28","0.5","24","4.075949367088608","3","237","135","9.265822784810126"
"25","0.5","83","3.9924528301886792","27","265","437","9.381132075471697"
"25","0.5","84","3.9923664122137406","27","262","437","9.274809160305344"
"23","0.5","115","4.1892744479495265","18","317","591","9.46372239747634"
"24","0.5","94","4.114864864864865","18","296","483","9.358108108108109"
"23","0.5","116","4.193037974683544","18","316","591","9.430379746835444"
"24","0.5","95","4.102389078498294","20","293","483","9.262798634812286"
"23","0.5","117","4.189873417721519","18","316","591","9.430379746835444"
"27","0.5","37","3.7214285714285715","2","280","181","9.07857142857143"
"26","0.5","73","3.757679180887372","21","293","489","9.296928327645052"
"24","0.5","96","4.089041095890411","20","292","483","9.226027397260275"
"28","0.5","25","3.6315789473684212","3","266","152","8.969924812030076"
"27","0.5","38","4.082437275985663","2","279","181","9.039426523297491"
"26","0.5","74","4.017064846416382","21","293","489","9.296928327645052"
"28","0.5","26","4.109433962264151","4","265","152","8.928301886792452"
"27","0.5","39","4.094202898550725","4","276","181","8.920289855072463"
"26","0.5","75","4.023972602739726","22","292","489","9.26027397260274"
"28","0.5","27","4.106060606060606","4","264","152","8.886363636363637"
"25","0.5","85","3.7347670250896057","28","279","461","9.297491039426523"
"25","0.5","86","3.971223021582734","28","278","461","9.258992805755396"
"23","0.5","118","4.194267515923567","19","314","598","9.40764331210191"
"25","0.5","87","3.9747292418772564","29","277","461","9.220216606498195"
"23","0.5","119","4.18849840255591","19","313","598","9.373801916932907"
"28","0.5","28","4.095785440613027","5","261","169","8.88888888888889"
"23","0.5","120","4.194888178913738","19","313","598","9.373801916932907"
"26","0.5","76","4.020618556701031","22","291","505","9.333333333333334"
"27","0.5","40","4.090579710144928","4","276","206","9.101449275362318"
"28","0.5","29","4.103448275862069","5","261","169","8.88888888888889"
"26","0.5","77","4.024054982817869","22","291","505","9.333333333333334"
"27","0.5","41","4.090909090909091","4","275","206","9.083636363636364"
"28","0.5","30","4.099616858237548","5","261","169","8.88888888888889"
"24","0.5","97","3.9667774086378738","20","301","509","9.488372093023257"
"27","0.5","42","4.091575091575091","4","273","206","9.003663003663004"
"26","0.5","78","4.020618556701031","22","291","505","9.333333333333334"
"25","0.5","88","3.9747292418772564","29","277","470","9.28519855595668"
"25","0.5","89","3.9745454545454546","29","275","470","9.207272727272727"
"24","0.5","98","4.083056478405315","20","301","509","9.488372093023257"
"25","0.5","90","3.9745454545454546","29","275","470","9.207272727272727"
"24","0.5","99","4.079734219269103","20","301","509","9.488372093023257"
"29","0.5","0","3.947598253275109","0","229","0","9.240174672489083"
"28","0.5","31","4.099616858237548","5","261","186","9.019157088122606"
"26","0.5","79","4.020689655172414","22","290","516","9.372413793103448"
"28","0.5","32","4.100386100386101","7","259","186","8.934362934362934"
"27","0.5","43","4.092250922509225","5","271","222","9.040590405904059"
"26","0.5","80","4.02076124567474","23","289","516","9.335640138408305"
"25","0.5","91","3.9743589743589745","31","273","484","9.238095238095237"
"28","0.5","33","4.100386100386101","7","259","186","8.934362934362934"
"27","0.5","44","4.092592592592593","5","270","222","9"
"26","0.5","81","4.02076124567474","23","289","516","9.335640138408305"
"25","0.5","92","3.974264705882353","32","272","484","9.198529411764707"
"24","0.5","100","4.080267558528428","22","299","515","9.45819397993311"
"27","0.5","45","4.093283582089552","7","268","222","8.917910447761194"
"29","0.5","1","3.9563318777292578","0","229","17","9.388646288209607"
"25","0.5","93","3.974264705882353","32","272","484","9.198529411764707"
"29","0.5","2","3.973684210526316","1","228","17","9.342105263157896"
"24","0.5","101","4.077441077441078","23","297","515","9.393939393939394"
"29","0.5","3","3.9911894273127753","1","227","17","9.295154185022026"
"24","0.5","102","4.074074074074074","23","297","515","9.393939393939394"
"28","0.5","34","4.1050583657587545","8","257","207","9.011673151750973"
"26","0.5","82","4.02076124567474","23","289","526","9.40484429065744"
"28","0.5","35","4.109375","9","256","207","8.96875"
"26","0.5","83","4.024475524475524","25","286","526","9.293706293706293"
"25","0.5","94","3.974169741697417","32","271","501","9.291512915129152"
"28","0.5","36","4.109803921568627","9","255","207","8.933333333333334"
"29","0.5","4","3.986607142857143","1","224","41","9.375"
"26","0.5","84","4.024475524475524","25","286","526","9.293706293706293"
"29","0.5","5","3.9776785714285716","1","224","41","9.375"
"25","0.5","95","3.974169741697417","32","271","501","9.291512915129152"
"27","0.5","46","4.093283582089552","7","268","260","9.201492537313433"
"29","0.5","6","3.9684684684684686","1","222","41","9.315315315315315"
"27","0.5","47","4.093283582089552","7","268","260","9.201492537313433"
"25","0.5","96","3.974169741697417","32","271","501","9.291512915129152"
"24","0.5","103","4.074324324324325","23","296","531","9.466216216216216"
"27","0.5","48","4.093283582089552","7","268","260","9.201492537313433"
"24","0.5","104","4.0756013745704465","25","291","531","9.333333333333334"
"24","0.5","105","4.072413793103448","25","290","531","9.296551724137931"
"29","0.5","7","3.9684684684684686","1","222","64","9.522522522522523"
"29","0.5","8","3.9683257918552037","1","221","64","9.475113122171946"
"28","0.5","37","3.867158671586716","9","271","234","9.313653136531366"
"29","0.5","9","3.9727272727272727","1","220","64","9.427272727272728"
"25","0.5","97","3.8191489361702127","32","282","518","9.390070921985815"
"26","0.5","85","3.736156351791531","25","307","547","9.250814332247558"
"28","0.5","38","4.103703703703704","9","270","234","9.274074074074074"
"25","0.5","98","3.9680851063829787","32","282","518","9.390070921985815"
"26","0.5","86","4.039087947882736","25","307","547","9.250814332247558"
"28","0.5","39","4.100746268656716","10","268","234","9.208955223880597"
"27","0.5","49","3.9178571428571427","7","280","276","9.357142857142858"
"25","0.5","99","3.9680851063829787","32","282","518","9.390070921985815"
"26","0.5","87","4.0359477124183005","25","306","547","9.215686274509803"
"27","0.5","50","4.103571428571429","7","280","276","9.357142857142858"
"29","0.5","10","3.9771689497716896","1","219","87","9.58904109589041"
"24","0.5","106","4.072916666666667","25","288","562","9.479166666666666"
"27","0.5","51","4.0964285714285715","7","280","276","9.357142857142858"
"29","0.5","11","3.9815668202764978","2","217","87","9.502304147465438"
"24","0.5","107","4.076655052264808","25","287","562","9.442508710801393"
"29","0.5","12","3.986175115207373","2","217","87","9.502304147465438"
"25","0.5","100","3.9645390070921986","32","282","525","9.439716312056738"
"28","0.5","40","4.108614232209738","10","267","249","9.280898876404494"
"24","0.5","108","4.076655052264808","25","287","562","9.442508710801393"
"25","0.5","101","3.96085409252669","32","281","525","9.402135231316725"
"26","0.5","88","4.0394736842105265","25","304","561","9.236842105263158"
"28","0.5","41","4.112781954887218","10","266","249","9.263157894736842"
"25","0.5","102","3.9642857142857144","32","280","525","9.364285714285714"
"26","0.5","89","4.033112582781457","26","302","561","9.165562913907285"
"28","0.5","42","4.112781954887218","10","266","249","9.263157894736842"
"27","0.5","52","4.096774193548387","7","279","281","9.35483870967742"
"26","0.5","90","4.033112582781457","26","302","561","9.165562913907285"
"27","0.5","53","4.089605734767025","7","279","281","9.35483870967742"
"29","0.5","13","3.6652542372881354","2","236","106","9.279661016949152"
"27","0.5","54","4.089928057553957","8","278","281","9.316546762589928"
"29","0.5","14","4.017094017094017","3","234","106","9.188034188034187"
"25","0.5","103","3.949640287769784","33","278","538","9.381294964028777"
"29","0.5","15","4.017094017094017","3","234","106","9.188034188034187"
"28","0.5","43","4.112781954887218","10","266","263","9.368421052631579"
"25","0.5","104","3.949640287769784","33","278","538","9.381294964028777"
"25","0.5","105","3.949090909090909","35","275","538","9.272727272727273"
"28","0.5","44","4.113207547169812","10","265","263","9.328301886792453"
"28","0.5","45","4.113207547169812","10","265","263","9.328301886792453"
"27","0.5","55","4.090252707581228","8","277","293","9.407942238267148"
"24","0.5","109","3.8733333333333335","25","300","581","9.44"
"26","0.5","91","4.033112582781457","26","302","584","9.317880794701987"
"27","0.5","56","4.093862815884476","8","277","293","9.407942238267148"
"29","0.5","16","4.021551724137931","3","232","114","9.172413793103448"
"26","0.5","92","4.033112582781457","26","302","584","9.317880794701987"
"29","0.5","17","4.025974025974026","3","231","114","9.125541125541126"
"27","0.5","57","4.090579710144928","8","276","293","9.369565217391305"
"24","0.5","110","4.083333333333333","25","300","581","9.44"
"29","0.5","18","4.025974025974026","3","231","114","9.125541125541126"
"26","0.5","93","4.033333333333333","27","300","584","9.293333333333333"
"24","0.5","111","4.086666666666667","25","300","581","9.44"
"28","0.5","46","4.113636363636363","10","264","278","9.401515151515152"
"25","0.5","106","3.948905109489051","35","274","556","9.386861313868613"
"25","0.5","107","3.948717948717949","35","273","556","9.355311355311356"
"28","0.5","47","4.114503816793893","11","262","278","9.320610687022901"
"28","0.5","48","4.114503816793893","11","262","278","9.320610687022901"
"25","0.5","108","3.948717948717949","35","273","556","9.355311355311356"
"29","0.5","19","4.026086956521739","3","230","128","9.2"
"27","0.5","58","4.090579710144928","8","276","306","9.46376811594203"
"29","0.5","20","4.026086956521739","3","230","128","9.2"
"26","0.5","94","4.033333333333333","27","300","598","9.386666666666667"
"27","0.5","59","4.083941605839416","9","274","306","9.394160583941606"
"24","0.5","112","4.086666666666667","25","300","586","9.473333333333333"
"29","0.5","21","4.030434782608696","3","230","128","9.2"
"26","0.5","95","4.033557046979865","28","298","598","9.315436241610739"
"27","0.5","60","4.076642335766423","9","274","306","9.394160583941606"
"24","0.5","113","4.086666666666667","25","300","586","9.473333333333333"
"26","0.5","96","4.037037037037037","28","297","598","9.27946127946128"
"24","0.5","114","4.083612040133779","25","299","586","9.444816053511706"
"29","0.5","22","4.048034934497816","3","229","145","9.301310043668122"
"29","0.5","23","4.048034934497816","3","229","145","9.301310043668122"
"29","0.5","24","4.048245614035087","3","228","145","9.25438596491228"
"28","0.5","49","3.663230240549828","13","291","295","9.175257731958762"
"25","0.5","109","3.6283783783783785","35","296","569","9.195945945945946"
"28","0.5","50","4.092783505154639","13","291","295","9.175257731958762"
"25","0.5","110","3.969283276450512","36","293","569","9.085324232081911"
"24","0.5","115","4.080536912751678","26","298","591","9.442953020134228"
"28","0.5","51","4.1","13","290","295","9.137931034482758"
"25","0.5","111","3.958904109589041","36","292","569","9.047945205479452"
"27","0.5","61","3.734006734006734","9","297","320","9.158249158249157"
"24","0.5","116","4.08080808080808","26","297","591","9.407407407407407"
"27","0.5","62","4.070945945945946","9","296","320","9.135135135135135"
"24","0.5","117","4.077966101694916","26","295","591","9.342372881355931"
"29","0.5","25","3.8284518828451883","4","239","157","9.288702928870293"
"26","0.5","97","3.7258566978193146","29","321","610","9.171339563862928"
"27","0.5","63","4.08843537414966","10","294","320","9.061224489795919"
"29","0.5","26","4.02092050209205","4","239","157","9.288702928870293"
"26","0.5","98","4.053291536050157","29","319","610","9.128526645768025"
"29","0.5","27","4.0210084033613445","5","238","157","9.243697478991596"
"28","0.5","52","4.1","13","290","304","9.2"
"26","0.5","99","4.056603773584905","30","318","610","9.09433962264151"
"25","0.5","112","3.9450171821305844","36","291","595","9.189003436426116"
"28","0.5","53","4.100346020761246","13","289","304","9.162629757785467"
"25","0.5","113","3.9551724137931035","36","290","595","9.151724137931035"
"28","0.5","54","4.100694444444445","14","288","304","9.131944444444445"
"25","0.5","114","3.972318339100346","36","289","595","9.114186851211073"
"29","0.5","28","4.0168776371308015","5","237","169","9.29957805907173"
"24","0.5","118","4.074576271186441","26","295","602","9.416949152542372"
"27","0.5","64","4.081632653061225","10","294","338","9.183673469387756"
"29","0.5","29","4.012765957446809","5","235","169","9.208510638297872"
"24","0.5","119","4.078498293515358","26","293","602","9.351535836177474"
"27","0.5","65","4.0793103448275865","11","290","338","9.096551724137932"
"29","0.5","30","4.021367521367521","5","234","169","9.162393162393162"
"24","0.5","120","4.0756013745704465","26","291","602","9.278350515463918"
"27","0.5","66","4.079861111111111","12","288","338","9.020833333333334"
"26","0.5","100","4.069400630914826","30","317","624","9.14826498422713"
"26","0.5","101","4.066246056782334","30","317","624","9.14826498422713"
"25","0.5","115","3.9649122807017543","36","285","617","9.228070175438596"
"28","0.5","55","4.100694444444445","14","288","316","9.215277777777779"
"26","0.5","102","4.0664556962025316","30","316","624","9.113924050632912"
"29","0.5","31","4.021367521367521","5","234","183","9.282051282051283"
"25","0.5","116","3.971830985915493","36","284","617","9.190140845070422"
"28","0.5","56","4.101045296167247","15","287","316","9.177700348432056"
"29","0.5","32","4.021459227467811","5","233","183","9.236051502145923"
"28","0.5","57","4.101398601398602","15","286","316","9.13986013986014"
"25","0.5","117","3.971631205673759","36","282","617","9.113475177304965"
"29","0.5","33","4.021645021645021","6","231","183","9.151515151515152"
"27","0.5","67","4.079861111111111","12","288","363","9.194444444444445"
"27","0.5","68","4.079861111111111","12","288","363","9.194444444444445"
"27","0.5","69","4.080139372822299","12","287","363","9.156794425087108"
"30","0.5","0","3.952191235059761","0","251","0","9.107569721115539"
"29","0.5","34","4.021834061135372","6","229","200","9.20524017467249"
"26","0.5","103","4.0664556962025316","30","316","643","9.234177215189874"
"28","0.5","58","4.098591549295775","15","284","330","9.17605633802817"
"29","0.5","35","4.021929824561403","6","228","200","9.157894736842104"
"26","0.5","104","4.0664556962025316","30","316","643","9.234177215189874"
"28","0.5","59","4.102473498233215","15","283","330","9.137809187279151"
"25","0.5","118","3.971631205673759","36","282","647","9.326241134751774"
"29","0.5","36","4.021929824561403","6","228","200","9.157894736842104"
"28","0.5","60","4.098939929328622","15","283","330","9.137809187279151"
