"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"CVD_Risk_Behaviour.nlogox"
"Experiment_4A_Inflow"
"07/28/2026 22:12:53:499 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","annual_inflow","monthly-outmigration-prob","influence_weight_friend","gamma_net","relapse_friend_threshold","p_relapse","gamma_behavior","N_h","t_lag_years","theta_tol","omega_age","influence_weight_household","F_max","[step]","count turtles","mean [risk-score] of turtles"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","61","255","3.823529411764706"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","261","4.065134099616858"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","62","251","3.9840637450199203"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","259","4.065637065637065"
"19","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","115","268","4.272388059701493"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","63","251","3.9721115537848606"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","285","4.059649122807017"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","307","3.778501628664495"
"19","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","116","266","4.274436090225564"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","285","4.059649122807017"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","305","4.026229508196721"
"19","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","117","266","4.2819548872180455"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","285","4.059649122807017"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","271","3.96309963099631"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","271","3.959409594095941"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","304","4.032894736842105"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","64","249","3.9718875502008033"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","259","4.065637065637065"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","268","3.955223880597015"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","65","248","3.971774193548387"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","259","4.065637065637065"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","66","247","3.97165991902834"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","258","4.065891472868217"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","284","4.059859154929577"
"19","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","118","265","4.275471698113208"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","281","4.049822064056939"
"19","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","119","264","4.284090909090909"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","279","4.039426523297491"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","301","4.029900332225914"
"19","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","120","260","4.276923076923077"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","297","4.023569023569023"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","67","247","3.97165991902834"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","68","247","3.97165991902834"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","296","4.023648648648648"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","69","247","3.97165991902834"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","279","3.795698924731183"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","280","3.7464285714285714"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","279","3.939068100358423"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","279","4.078853046594982"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","279","3.942652329749104"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","278","4.08273381294964"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","0","247","4.089068825910931"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","70","244","3.971311475409836"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","290","3.8689655172413793"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","71","242","3.9710743801652892"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","295","4.023728813559322"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","287","4.069686411149826"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","72","242","3.9710743801652892"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","278","3.9424460431654675"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","294","4.023809523809524"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","287","4.066202090592334"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","276","3.949275362318841"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","293","4.027303754266212"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","278","4.08273381294964"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","1","245","4.040816326530612"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","275","3.949090909090909"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","276","4.086956521739131"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","2","244","4.016393442622951"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","3","244","4.020491803278689"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","276","4.083333333333333"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","285","4.073684210526316"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","73","254","3.783464566929134"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","285","4.077192982456141"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","74","252","4"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","274","3.948905109489051"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","284","4.073943661971831"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","75","250","3.992"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","106","291","4.027491408934708"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","274","3.948905109489051"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","107","289","4.027681660899654"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","273","3.948717948717949"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","276","4.083333333333333"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","4","244","4.024590163934426"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","108","288","4.027777777777778"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","275","4.087272727272727"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","5","243","4.0246913580246915"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","76","250","3.992"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","6","243","4.0246913580246915"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","272","4.088235294117647"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","283","4.084805653710247"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","77","250","3.992"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","78","246","3.991869918699187"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","282","4.074468085106383"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","106","272","3.948529411764706"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","281","4.074733096085409"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","107","270","3.9407407407407407"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","7","242","4.024793388429752"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","8","241","4.020746887966805"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","108","269","3.940520446096654"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","9","241","4.016597510373444"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","272","4.095588235294118"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","79","244","3.9959016393442623"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","80","243","4"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","270","4.0962962962962965"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","109","299","3.849498327759197"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","81","242","3.9958677685950414"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","106","280","4.075"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","269","4.096654275092937"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","110","299","4.003344481605351"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","107","280","4.078571428571428"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","10","241","4.016597510373444"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","111","298","4"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","11","240","4.016666666666667"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","108","280","4.075"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","12","240","4.016666666666667"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","109","277","3.808664259927798"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","82","242","4"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","110","272","3.9338235294117645"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","83","240","3.995833333333333"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","111","272","3.922794117647059"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","84","239","4"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","112","297","4"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","113","295","4"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","285","3.8666666666666667"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","13","253","3.8102766798418974"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","114","293","4"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","283","4.063604240282685"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","14","253","4.015810276679842"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","109","298","3.8322147651006713"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","281","4.0711743772241995"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","15","253","4.023715415019763"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","112","271","3.933579335793358"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","110","298","4.080536912751678"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","113","271","3.9298892988929888"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","85","255","3.7137254901960786"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","111","296","4.101351351351352"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","114","270","3.937037037037037"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","16","252","4.023809523809524"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","86","253","3.9683794466403164"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","115","292","4"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","17","250","4.024"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","87","251","3.9721115537848606"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","116","288","4"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","18","250","4.024"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","280","4.071428571428571"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","117","287","4"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","277","4.075812274368231"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","275","4.072727272727272"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","112","295","4.088135593220339"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","115","269","3.929368029739777"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","116","266","3.93609022556391"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","113","293","4.088737201365188"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","88","251","3.9760956175298805"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","19","250","4.024"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","117","266","3.93609022556391"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","89","250","3.968"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","20","250","4.024"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","114","293","4.081911262798635"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","90","250","3.972"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","21","249","4.024096385542169"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","118","287","4"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","119","286","4"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","275","4.072727272727272"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","118","264","3.9431818181818183"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","91","249","3.967871485943775"
"20","5","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","120","286","4"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","115","292","4.089041095890411"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","22","248","4.024193548387097"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","274","4.076642335766423"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","119","262","3.9427480916030535"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","92","249","3.9718875502008033"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","23","247","4.0242914979757085"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","116","291","4.085910652920962"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","273","4.08058608058608"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","93","249","3.967871485943775"
"22","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","120","261","3.942528735632184"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","24","247","4.0242914979757085"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","117","290","4.089655172413793"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","248","3.971774193548387"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","247","3.967611336032389"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","0","223","3.9820627802690582"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","94","271","4.081180811808118"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","247","3.97165991902834"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","25","259","3.8223938223938223"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","95","271","4.081180811808118"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","26","259","4.015444015444015"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","118","290","4.086206896551724"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","0","237","4.09704641350211"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","96","271","4.081180811808118"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","27","259","4.023166023166024"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","119","290","4.089655172413793"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","1","223","4.071748878923767"
"21","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","120","290","4.086206896551724"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","2","223","4.044843049327354"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","252","3.892857142857143"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","3","223","4.040358744394619"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","28","258","4.01937984496124"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","251","4.00398406374502"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","29","256","4.01953125"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","1","236","4.072033898305085"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","251","3.99601593625498"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","30","255","4.019607843137255"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","2","236","4.080508474576271"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","3","236","4.088983050847458"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","4","223","4.040358744394619"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","97","285","3.856140350877193"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","0","248","3.8870967741935485"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","251","4.00398406374502"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","5","222","4.04054054054054"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","98","284","4.077464788732394"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","6","222","4.04054054054054"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","250","3.996"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","31","254","4.019685039370079"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","99","283","4.081272084805653"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","250","4.012"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","32","252","4.01984126984127"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","4","236","4.093220338983051"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","33","250","4.016"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","5","235","4.089361702127659"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","7","222","4.04054054054054"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","250","4.016"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","8","218","4.041284403669724"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","6","235","4.093617021276596"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","1","248","4.189516129032258"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","9","217","4.04147465437788"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","248","4.020161290322581"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","2","248","4.157258064516129"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","100","281","4.07829181494662"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","246","4.020325203252033"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","3","247","4.174089068825911"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","101","281","4.096085409252669"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","34","248","4.012096774193548"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","7","235","4.089361702127659"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","102","277","4.097472924187725"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","35","247","4.012145748987854"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","10","217","4.04147465437788"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","8","235","4.093617021276596"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","11","217","4.04147465437788"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","36","247","4.012145748987854"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","106","245","4.024489795918368"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","9","235","4.089361702127659"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","4","246","4.186991869918699"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","12","217","4.04147465437788"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","107","244","4.020491803278689"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","5","246","4.182926829268292"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","108","244","4.020491803278689"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","6","245","4.187755102040816"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","10","234","4.094017094017094"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","11","233","4.094420600858369"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","103","275","4.094545454545455"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","13","226","3.8628318584070795"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","12","233","4.098712446351931"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","104","275","4.094545454545455"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","37","261","3.781609195402299"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","14","224","4.013392857142857"
"23","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","105","274","4.094890510948905"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","38","259","4.015444015444015"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","7","245","4.183673469387755"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","15","224","4.013392857142857"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","8","244","4.184426229508197"
"25","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","39","258","4.007751937984496"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","109","259","3.7837837837837838"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","110","256","4.0703125"
"28","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","9","243","4.185185185185185"
"24","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","111","255","4.066666666666666"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","13","253","3.7707509881422925"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","16","223","4.013452914798206"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","14","252","4.067460317460317"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","17","223","4.013452914798206"
"27","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","15","252","4.067460317460317"
"26","10","0.0025","0.29","3","0.5","0.05","1","80","5","8","0","0.5","10","18","223","4.013452914798206"
